"LSOA11CD","christian","buddhist","hindu","jewish","muslim","sikh","other","none","not_stated","total","muslim_decile"
"E01021591",941,9,6,0,17,0,10,421,95,1499,6
"E01017530",1011,5,14,0,16,7,10,259,88,1410,6
"E01000859",607,16,2,107,18,2,10,495,329,1586,6
"E01023292",1077,10,1,5,17,0,0,301,86,1497,6
"E01003897",954,8,24,7,20,6,5,599,138,1761,6
"E01025018",886,3,2,8,14,0,8,244,67,1232,6
"E01021343",920,4,16,3,20,1,10,675,111,1760,6
"E01032854",991,2,64,3,19,17,3,458,115,1672,6
"E01030760",819,9,10,2,14,21,4,258,95,1232,6
"E01024053",1180,5,17,3,21,2,8,464,147,1847,6
"E01015182",956,10,1,1,21,5,19,703,131,1847,6
"E01007737",845,2,0,1,18,0,4,600,113,1583,6
"E01008725",1123,0,0,0,16,0,4,194,70,1407,6
"E01013218",686,3,4,2,16,2,13,582,99,1407,6
"E01024239",1097,16,24,2,20,11,10,423,155,1758,6
"E01019822",1071,0,0,1,18,0,4,362,126,1582,6
"E01021281",992,16,27,1,17,1,5,347,88,1494,6
"E01008646",1087,3,1,0,16,0,4,225,70,1406,6
"E01005827",1048,4,0,0,16,0,2,276,60,1406,6
"E01022503",790,13,10,0,16,4,10,431,132,1406,6
"E01024142",1584,7,35,2,31,25,9,869,162,2724,6
"E01022484",689,17,16,4,15,0,0,506,71,1318,6
"E01000427",1271,3,25,13,22,2,5,450,141,1932,6
"E01029235",846,2,0,2,16,0,10,430,99,1405,6
"E01021300",1175,10,17,9,24,5,15,739,113,2107,6
"E01021688",671,9,9,4,16,1,15,582,97,1404,6
"E01021291",1011,6,16,2,19,0,11,502,100,1667,6
"E01005839",967,1,12,1,15,1,10,215,94,1316,6
"E01024662",921,2,11,7,18,2,9,474,135,1579,6
"E01010384",1036,12,16,0,17,41,2,266,101,1491,6
"E01001621",856,17,7,2,17,4,7,457,124,1491,6
"E01013547",811,18,8,0,20,9,16,730,142,1754,6
"E01028135",902,0,16,0,16,1,2,367,99,1403,6
"E01006352",1239,2,0,0,19,0,3,315,88,1666,6
"E01023320",1245,7,1,10,22,2,10,532,100,1929,6
"E01020960",1517,15,7,8,28,0,11,714,155,2455,6
"E01021459",985,1,6,2,15,0,3,234,69,1315,6
"E01003898",810,10,13,3,17,3,5,497,132,1490,6
"E01022539",679,22,5,0,14,9,4,412,82,1227,6
"E01023768",987,5,21,0,19,0,5,502,126,1665,6
"E01009805",932,5,4,1,16,24,4,334,82,1402,6
"E01020939",853,5,2,5,18,0,17,555,122,1577,6
"E01030701",1035,3,16,0,18,19,5,372,109,1577,6
"E01015342",997,8,6,9,18,1,8,408,122,1577,6
"E01018027",1165,9,1,3,20,0,6,425,123,1752,6
"E01023224",974,3,0,3,17,0,10,390,92,1489,6
"E01024843",937,0,1,7,17,0,3,428,96,1489,6
"E01014698",631,16,13,1,21,5,12,976,164,1839,6
"E01006800",1060,9,28,23,16,2,2,158,103,1401,6
"E01023842",889,0,28,8,18,0,4,525,104,1576,6
"E01030742",1303,4,39,4,22,26,8,376,144,1926,6
"W01001116",1210,14,4,4,24,2,7,627,209,2101,6
"E01015175",814,6,2,1,19,1,11,654,155,1663,6
"E01014562",650,12,18,15,21,5,9,963,145,1838,6
"E01006088",1042,3,3,43,18,0,6,355,105,1575,6
"E01000692",965,5,20,7,18,5,5,465,85,1575,6
"E01000656",900,3,0,4,16,16,1,379,81,1400,6
"E01017784",1073,7,15,13,18,13,10,303,123,1575,6
"E01030728",1154,3,31,4,19,6,5,335,105,1662,6
"E01004860",1063,2,9,0,17,0,4,323,69,1487,6
"E01029452",971,1,0,0,18,1,5,457,121,1574,6
"E01023143",1196,71,116,1,23,5,6,507,86,2011,6
"E01028167",913,12,9,0,21,8,4,726,143,1836,6
"E01031491",1134,8,10,1,21,1,11,502,148,1836,6
"E01030653",847,2,26,4,16,9,7,389,98,1398,6
"E01012973",1744,13,17,2,32,6,9,802,170,2795,6
"E01008537",840,8,4,1,15,2,4,348,88,1310,6
"E01010000",930,6,25,1,18,169,3,278,142,1572,6
"W01001891",939,8,4,1,19,8,9,543,128,1659,6
"E01030013",743,3,0,1,16,0,6,495,133,1397,6
"E01017799",1324,14,29,7,23,46,11,438,116,2008,6
"E01007603",1087,1,11,1,17,7,2,261,97,1484,6
"E01011800",1048,3,2,1,19,0,10,461,114,1658,6
"E01026174",845,3,3,1,16,0,11,418,99,1396,6
"E01025339",1138,2,1,0,17,4,0,225,96,1483,6
"E01019546",1041,2,6,1,17,0,5,318,93,1483,6
"E01030460",1015,10,16,3,18,6,0,385,117,1570,6
"E01026828",739,6,12,0,20,0,8,819,140,1744,6
"E01016253",990,5,28,5,16,12,2,254,83,1395,6
"W01001276",594,1,0,0,16,0,11,634,139,1395,6
"W01001629",951,2,4,0,16,0,1,311,110,1395,6
"E01006351",1450,3,4,0,24,2,1,474,134,2092,6
"E01030036",929,13,2,1,20,17,8,596,157,1743,6
"E01022164",833,0,30,0,16,0,5,402,108,1394,6
"E01025653",790,1,41,1,18,52,20,510,135,1568,6
"E01020014",799,1,6,2,18,1,12,599,130,1568,6
"E01032155",1259,3,8,0,20,8,1,339,104,1742,6
"E01031751",1605,32,51,5,30,2,5,722,161,2613,6
"E01033288",561,5,1,21,12,0,12,350,83,1045,6
"E01000407",963,2,35,2,17,75,0,270,116,1480,6
"E01030583",936,2,12,7,17,0,1,406,99,1480,6
"W01001912",998,0,12,5,17,0,2,350,96,1480,6
"E01031055",1034,14,32,0,19,47,5,417,86,1654,6
"E01030002",1043,5,21,0,22,20,7,644,151,1913,6
"E01017186",829,10,9,1,19,5,13,641,125,1652,6
"E01000685",994,3,12,8,18,1,8,394,127,1565,6
"E01024238",897,172,318,2,23,0,5,427,155,1999,6
"E01022525",1001,10,27,0,19,2,2,445,145,1651,6
"E01027346",888,5,79,1,17,1,4,402,80,1477,6
"E01015100",765,18,4,1,17,2,13,560,97,1477,6
"E01025782",858,3,14,0,15,16,1,292,104,1303,6
"E01006164",1127,6,15,3,19,0,3,370,107,1650,6
"E01015029",1166,7,9,0,22,1,6,581,118,1910,6
"E01014118",584,4,0,0,14,4,3,538,68,1215,6
"E01021800",1543,7,19,58,26,30,15,411,147,2256,6
"E01021781",860,2,31,62,17,19,2,365,117,1475,6
"E01022159",881,4,7,1,17,6,8,443,108,1475,6
"E01027608",1130,2,5,0,21,0,3,532,129,1822,6
"E01008342",993,2,2,1,16,10,5,289,70,1388,6
"E01033214",1132,14,15,0,20,0,6,431,117,1735,6
"E01009982",927,4,22,2,18,88,8,427,65,1561,6
"E01030352",943,6,8,5,18,7,3,419,152,1561,6
"E01028180",873,5,10,3,17,13,5,439,109,1474,6
"E01019105",653,6,5,0,13,0,2,355,93,1127,6
"E01000736",952,4,15,2,18,2,4,459,104,1560,6
"E01028657",753,5,16,0,14,0,6,323,96,1213,6
"E01014183",1017,2,23,2,18,84,2,338,73,1559,6
"E01031812",931,8,5,6,18,4,3,433,151,1559,6
"E01029229",1310,7,6,5,23,0,13,478,150,1992,6
"E01025145",924,5,8,0,17,0,4,390,124,1472,6
"E01009216",1341,0,2,2,23,6,1,486,130,1991,6
"E01012671",812,4,6,0,16,0,7,449,91,1385,6
"E01009530",932,1,10,2,16,15,2,316,91,1385,6
"E01029750",947,7,12,1,18,9,4,456,104,1558,6
"E01005552",1365,4,7,1,23,0,5,475,110,1990,6
"E01017651",1036,2,0,5,18,0,4,361,131,1557,6
"E01003894",861,8,17,18,19,9,6,544,161,1643,6
"E01014806",1040,8,1,2,19,0,15,419,139,1643,6
"E01017067",822,3,1,7,17,0,8,484,128,1470,6
"E01001026",1105,3,6,2,20,3,11,444,135,1729,6
"E01017810",1147,20,12,7,20,21,12,391,99,1729,6
"E01006624",1290,2,2,3,18,2,0,171,68,1556,6
"E01013581",803,1,13,6,18,0,2,631,82,1556,6
"W01001419",836,5,2,2,18,0,12,549,132,1556,6
"E01004886",971,1,10,0,16,0,3,290,92,1383,6
"W01000304",1183,2,1,1,23,1,5,608,164,1988,6
"E01025195",822,0,0,0,14,0,2,275,97,1210,6
"E01032609",778,1,4,5,14,3,2,311,92,1210,6
"E01028386",690,5,16,8,19,12,7,734,151,1642,6
"E01016132",1051,14,12,0,19,7,5,409,125,1642,6
"E01005723",1032,2,6,4,17,0,4,326,78,1469,6
"E01025222",930,6,0,0,17,0,3,389,123,1468,6
"E01010112",927,8,2,0,18,11,3,497,88,1554,6
"E01027540",1143,3,12,0,22,14,9,591,105,1899,6
"E01023523",586,9,85,634,20,6,11,190,185,1726,6
"E01023328",822,4,1,1,16,0,2,429,105,1380,6
"E01029474",927,0,2,0,14,1,5,178,80,1207,6
"E01024500",761,2,5,0,14,0,5,341,79,1207,6
"E01033215",704,6,6,1,14,1,14,351,110,1207,6
"E01008492",1086,1,4,0,20,4,5,495,109,1724,6
"E01023816",783,4,7,21,15,3,2,360,98,1293,6
"E01019155",1161,4,8,1,16,0,0,119,70,1379,6
"E01025388",912,1,0,4,17,0,2,443,86,1465,6
"E01028379",1153,1,1,1,19,6,5,343,108,1637,6
"E01014220",860,2,0,0,19,0,6,645,105,1637,6
"E01029731",1121,3,33,1,19,4,6,323,127,1637,6
"E01032510",1461,1,0,1,21,1,1,233,90,1809,6
"E01015520",783,8,2,3,14,3,13,300,80,1206,6
"E01016759",775,4,4,3,16,0,12,452,112,1378,6
"E01000355",945,7,25,1,17,15,0,322,132,1464,6
"E01030587",899,4,14,1,17,2,3,416,108,1464,6
"E01008306",1195,2,2,0,19,10,2,316,90,1636,6
"E01010099",1062,0,33,0,19,104,3,298,117,1636,6
"E01029929",1385,0,1,0,26,7,8,650,161,2238,6
"E01031182",1424,53,172,1,28,22,16,436,258,2410,6
"E01030254",697,2,2,0,17,0,7,629,109,1463,6
"E01016695",1004,5,8,6,18,11,0,359,138,1549,6
"E01028630",846,13,17,3,18,0,13,555,84,1549,6
"E01014899",946,0,16,2,19,26,2,483,141,1635,6
"E01008514",1127,7,8,0,21,6,3,529,106,1807,6
"E01032727",2151,13,51,4,35,13,11,541,192,3011,6
"E01010758",791,10,7,2,15,0,1,361,103,1290,6
"E01019821",990,0,0,0,16,3,3,266,98,1376,6
"E01015915",934,3,14,37,17,1,5,348,103,1462,6
"E01033232",769,9,10,0,17,1,4,539,113,1462,6
"E01019916",926,20,5,4,22,0,16,741,157,1891,6
"E01017828",1050,8,22,3,19,23,2,384,122,1633,6
"E01011727",951,1,6,3,18,24,6,435,103,1547,6
"W01000241",681,5,14,0,15,0,20,462,92,1289,6
"E01030206",1090,10,18,4,18,14,1,290,101,1546,6
"E01028171",753,6,3,2,17,5,3,536,135,1460,6
"E01030910",844,4,5,1,14,0,8,234,92,1202,6
"E01009790",1036,0,3,0,18,1,4,389,94,1545,6
"E01030365",1004,3,26,2,18,10,11,344,127,1545,6
"E01024983",1010,6,2,2,17,0,3,325,94,1459,6
"E01021267",1011,3,8,2,20,0,1,564,107,1716,6
"E01026133",1775,11,9,2,40,8,16,1356,214,3431,6
"E01023429",1077,2,12,7,21,0,2,544,136,1801,6
"E01031163",1071,5,14,0,18,0,4,341,90,1543,6
"E01026634",738,7,3,0,18,0,13,673,91,1543,6
"E01012684",914,6,0,3,17,0,5,419,93,1457,6
"E01028655",1006,7,3,6,20,4,7,524,137,1714,6
"E01017183",990,9,17,1,19,4,6,446,136,1628,6
"E01030705",1154,6,19,2,19,29,0,291,108,1628,6
"E01026957",917,2,2,0,18,0,5,487,111,1542,6
"E01014699",661,15,5,3,18,0,13,687,140,1542,6
"E01015490",760,1,24,2,15,8,4,384,87,1285,6
"E01005640",915,7,3,8,17,1,6,415,84,1456,6
"E01009722",932,3,4,0,16,1,1,325,88,1370,6
"E01013312",1006,4,13,0,21,8,9,607,130,1798,6
"E01013108",1067,1,15,7,18,1,0,308,124,1541,6
"E01023200",1025,3,6,5,18,4,0,379,101,1541,6
"E01005872",1080,6,2,1,20,0,9,512,82,1712,6
"E01025032",1039,2,1,0,17,0,3,306,87,1455,6
"E01008093",822,1,3,0,17,0,4,501,107,1455,6
"E01030578",891,19,13,1,17,7,6,380,121,1455,6
"E01031364",675,11,5,5,17,0,12,602,128,1455,6
"E01024086",1241,8,8,1,24,3,6,635,128,2054,6
"E01023392",917,5,9,3,19,0,6,534,133,1626,6
"E01025287",1340,4,9,0,23,11,13,437,131,1968,6
"E01024228",854,6,5,3,18,0,10,514,130,1540,6
"W01000377",941,5,2,2,18,0,1,470,101,1540,6
"E01033053",1093,3,4,5,22,4,5,613,133,1882,6
"E01007814",814,4,1,0,13,2,3,201,74,1112,6
"E01012301",963,5,31,0,16,3,2,259,89,1368,6
"E01030318",1153,3,16,8,18,6,2,236,97,1539,6
"E01014710",770,10,8,4,16,1,5,445,109,1368,6
"E01012672",827,7,6,1,15,1,13,334,78,1282,6
"E01019042",954,4,1,0,20,1,17,570,142,1709,6
"E01012955",984,5,0,6,18,0,3,409,113,1538,6
"E01025076",1023,9,4,0,16,1,10,242,62,1367,6
"E01007601",1029,5,1,1,16,1,4,217,93,1367,6
"E01021523",935,3,10,3,16,4,4,309,83,1367,6
"E01032610",1105,6,14,2,19,12,7,350,108,1623,6
"E01006084",1121,10,9,69,20,2,8,333,136,1708,6
"E01027204",1035,2,14,1,20,12,6,493,125,1708,6
"E01017188",864,5,5,1,20,7,9,684,113,1708,6
"E01025264",989,3,11,0,17,0,5,349,77,1451,6
"E01009806",983,2,3,0,17,15,8,335,88,1451,6
"E01023803",1015,10,18,19,18,0,9,336,111,1536,6
"E01025286",1212,9,18,0,20,1,4,331,111,1706,6
"E01015325",1126,3,3,9,20,0,8,411,126,1706,6
"E01015844",905,10,11,17,21,0,13,675,138,1790,6
"W01001673",989,1,11,0,17,0,4,324,103,1449,6
"E01029836",824,5,0,0,15,1,4,336,93,1278,6
"E01000765",1094,1,9,9,20,0,3,448,120,1704,6
"E01010141",751,0,4,2,16,6,11,499,74,1363,6
"E01031077",825,2,9,0,17,37,8,441,109,1448,6
"E01026134",883,5,3,0,18,0,6,508,110,1533,6
"E01021050",700,9,8,1,16,0,2,532,94,1362,6
"E01013520",1037,1,8,1,18,29,0,338,100,1532,6
"E01015871",925,1,4,8,19,5,12,504,139,1617,6
"E01029094",975,2,3,0,19,0,11,498,109,1617,6
"E01026354",856,11,8,0,14,5,0,224,73,1191,6
"E01005674",971,1,1,3,17,0,8,356,89,1446,6
"E01010077",1028,2,6,0,18,14,10,346,107,1531,6
"E01009101",976,6,0,4,19,6,6,486,113,1616,6
"E01018070",1124,1,4,2,20,1,17,418,114,1701,6
"E01012533",926,3,0,0,17,0,0,419,80,1445,6
"E01012504",1212,1,0,1,21,0,7,444,99,1785,6
"E01008133",1065,2,0,1,18,0,0,343,101,1530,6
"E01011145",999,2,3,0,18,3,2,412,91,1530,6
"E01032287",1049,4,0,0,19,1,3,431,108,1615,6
"E01030225",881,2,3,2,19,0,10,557,141,1615,6
"E01002335",920,0,15,9,17,12,1,380,91,1445,6
"E01023129",716,64,32,0,15,11,11,329,97,1275,6
"E01031789",982,31,16,5,23,4,15,685,194,1955,6
"E01000835",980,6,39,15,19,1,7,404,143,1614,6
"E01015464",1077,3,8,10,19,0,10,337,150,1614,6
"E01009692",878,3,10,2,15,11,1,259,95,1274,6
"E01014478",682,6,0,2,14,1,4,370,110,1189,6
"E01005705",1335,4,9,0,22,1,0,376,121,1868,6
"E01013796",1101,1,0,1,20,2,5,356,212,1698,6
"E01031487",1003,7,4,8,18,0,8,370,110,1528,6
"E01032709",699,1,5,2,16,4,3,561,67,1358,6
"E01010412",1222,15,37,1,24,63,11,546,117,2036,6
"E01016897",488,26,7,9,21,0,18,1055,157,1781,6
"E01006778",1699,6,15,0,26,2,3,326,128,2205,6
"E01029956",799,3,6,1,16,2,6,423,100,1356,6
"E01020712",957,12,10,7,19,0,4,512,89,1610,6
"E01032657",730,10,6,0,18,1,9,648,103,1525,6
"E01006880",1083,2,0,3,17,0,1,244,90,1440,6
"E01007682",1024,2,1,0,17,0,2,310,84,1440,6
"E01010895",843,0,1,1,17,0,2,458,118,1440,6
"E01015863",1364,10,27,17,28,0,10,752,163,2371,6
"E01011059",716,2,8,0,18,1,4,679,96,1524,6
"E01015257",780,5,0,0,16,1,6,440,106,1354,6
"E01024706",930,13,9,2,18,1,10,391,149,1523,6
"E01006762",1305,4,4,0,20,0,5,230,124,1692,6
"E01011395",741,0,0,0,14,0,1,365,63,1184,6
"E01016079",862,1,6,1,16,36,3,359,69,1353,6
"E01024492",877,52,109,1,18,1,11,323,130,1522,6
"E01010234",709,1,0,0,15,2,2,436,103,1268,6
"E01030773",989,11,8,2,17,1,2,333,74,1437,6
"W01000825",794,11,5,3,17,0,20,485,102,1437,6
"E01031173",1066,8,35,0,22,8,17,538,164,1858,6
"E01016200",772,5,13,1,16,7,6,447,84,1351,6
"E01030894",1138,13,10,1,19,0,5,315,103,1604,6
"E01015421",905,1,11,2,17,1,2,384,112,1435,6
"W01001703",624,2,7,0,15,4,3,501,110,1266,6
"W01001021",821,10,4,1,19,0,14,602,132,1603,6
"E01026848",851,9,9,2,22,0,16,790,157,1856,6
"E01007062",1012,5,6,2,17,0,10,306,76,1434,6
"E01002322",1216,3,26,6,23,28,8,496,134,1940,6
"E01006195",1259,3,14,3,21,2,2,339,128,1771,6
"E01031048",860,3,16,0,15,10,1,307,53,1265,6
"E01017295",717,4,0,0,15,2,4,447,76,1265,6
"W01001769",1065,3,11,4,19,7,2,384,107,1602,6
"E01015291",915,25,97,233,23,2,18,462,164,1939,6
"E01001993",658,3,12,189,20,2,1,663,138,1686,6
"E01006686",1147,0,0,2,17,0,0,173,94,1433,6
"E01012766",875,4,2,0,17,0,11,431,93,1433,6
"E01008135",1105,13,7,0,21,0,12,464,148,1770,6
"E01014465",648,13,1,2,18,0,22,644,169,1517,6
"E01021295",937,6,10,1,20,1,11,598,101,1685,6
"E01032007",913,2,6,3,16,3,12,300,93,1348,6
"E01022338",765,2,4,0,16,0,2,472,87,1348,6
"E01011576",1020,5,12,16,17,6,7,253,96,1432,6
"E01010589",1023,1,0,0,18,0,1,385,88,1516,6
"E01022867",902,13,39,1,18,6,4,439,94,1516,6
"E01022542",672,4,29,1,15,6,4,433,99,1263,6
"E01009963",954,4,13,0,16,23,1,259,77,1347,6
"E01030658",914,10,8,3,16,11,7,276,102,1347,6
"E01031361",873,2,0,2,18,0,1,495,124,1515,6
"E01022527",808,19,53,0,19,5,12,579,104,1599,6
"E01008691",969,1,4,1,15,0,3,204,65,1262,6
"E01013521",839,8,2,0,16,2,1,368,110,1346,6
"E01028463",1456,11,9,3,30,6,7,857,144,2523,6
"E01021761",1153,9,25,32,22,5,5,458,141,1850,6
"W01001702",1035,1,6,0,22,20,9,631,126,1850,6
"E01022519",827,5,6,3,15,5,2,281,117,1261,6
"E01016134",837,11,5,2,17,60,12,398,87,1429,6
"E01008236",1005,2,10,0,18,2,5,374,97,1513,6
"E01024473",1011,4,4,0,19,0,4,454,101,1597,6
"W01000756",803,8,3,1,19,0,4,604,155,1597,6
"E01024471",1178,16,23,4,22,1,2,446,157,1849,6
"E01007215",999,6,1,0,19,1,12,451,107,1596,6
"E01009169",1063,2,1,0,20,4,16,484,90,1680,6
"E01018107",1150,2,0,0,20,0,2,399,107,1680,6
"E01018224",785,6,13,1,17,0,9,461,136,1428,6
"E01015070",1544,15,30,1,30,0,15,729,155,2519,6
"E01018334",1053,2,8,3,18,0,10,315,102,1511,6
"E01023961",804,16,11,0,17,0,4,471,104,1427,6
"E01030541",908,0,9,0,16,0,2,277,131,1343,6
"E01031317",957,3,1,3,18,11,4,397,116,1510,6
"E01008152",877,2,0,0,17,0,2,439,89,1426,6
"E01025999",814,6,27,0,17,16,8,451,87,1426,6
"E01025330",964,0,0,0,16,0,4,250,108,1342,6
"E01032928",1268,4,14,1,23,1,4,502,112,1929,6
"E01018497",749,4,9,0,14,0,9,311,78,1174,6
"E01010751",1045,4,12,0,18,2,2,329,97,1509,6
"E01020940",1021,9,0,2,18,0,5,366,88,1509,6
"E01015991",985,3,6,0,17,0,5,330,79,1425,6
"E01016254",845,0,0,4,16,3,8,371,94,1341,6
"E01028700",964,1,18,2,20,1,2,509,159,1676,6
"E01007998",981,4,3,0,19,1,2,478,104,1592,6
"E01029716",977,3,3,1,19,2,17,445,125,1592,6
"E01021525",856,7,4,0,18,0,8,494,121,1508,6
"E01022986",966,5,1,1,17,0,18,272,144,1424,6
"E01032267",979,5,2,0,20,2,6,554,107,1675,6
"E01026323",1189,3,12,2,22,1,13,450,150,1842,6
"E01006407",1208,4,3,0,18,0,3,191,80,1507,6
"E01032100",947,4,3,5,18,0,4,422,104,1507,6
"E01006655",1423,5,17,0,21,1,1,201,89,1758,6
"E01024148",920,10,23,0,20,13,8,534,146,1674,6
"E01005001",1000,3,25,5,16,0,3,229,58,1339,6
"E01028204",819,0,2,2,16,13,7,394,86,1339,6
"E01011799",1052,3,10,0,19,12,2,380,112,1590,6
"E01005136",1117,6,0,3,18,1,4,274,83,1506,6
"E01002307",969,8,11,22,20,4,4,507,128,1673,6
"E01006944",1165,4,0,45,20,0,3,298,137,1672,6
"E01019585",1236,8,29,0,27,4,15,727,211,2257,6
"E01006617",1168,2,4,0,17,0,0,155,75,1421,6
"E01015392",798,10,2,0,17,0,1,467,126,1421,6
"E01022126",704,19,3,2,17,4,10,527,135,1421,6
"W01000478",801,2,1,2,21,0,16,763,149,1755,6
"E01023571",996,7,47,58,18,2,7,253,116,1504,6
"E01015047",777,3,1,0,18,0,4,596,105,1504,6
"E01014235",1023,2,5,2,19,1,7,416,112,1587,6
"E01016967",532,24,9,20,23,2,25,1083,203,1921,6
"E01005422",923,1,1,0,18,0,0,470,90,1503,6
"E01005836",1232,3,0,0,22,2,12,465,101,1837,6
"E01006373",1168,3,6,0,18,0,7,205,96,1503,6
"E01018248",1150,30,40,15,28,2,10,864,199,2338,6
"E01016960",1000,18,5,11,21,1,13,526,158,1753,6
"E01016923",880,7,17,23,19,1,5,506,128,1586,6
"E01006580",1041,5,13,19,16,0,0,179,62,1335,6
"E01025832",1018,1,28,0,19,32,5,398,84,1585,6
"E01024758",937,10,16,3,19,8,9,471,112,1585,6
"E01025094",694,5,1,7,17,3,13,536,142,1418,6
"E01025710",769,6,73,3,15,27,1,266,91,1251,6
"E01024448",814,1,4,4,15,0,9,311,93,1251,6
"E01028675",769,2,1,2,15,1,7,344,110,1251,6
"E01023541",1031,10,57,246,23,0,17,428,106,1918,6
"E01013191",1130,5,11,0,19,4,3,308,104,1584,6
"E01024045",1045,13,7,1,19,1,7,374,117,1584,6
"E01033484",654,11,4,2,14,0,9,392,81,1167,6
"E01031137",741,4,24,2,14,10,2,291,79,1167,6
"E01007686",1076,3,4,1,17,1,8,207,100,1417,6
"E01027165",786,7,22,3,16,9,1,388,101,1333,6
"E01024813",954,5,3,3,20,6,9,535,131,1666,6
"E01022510",971,2,22,0,20,2,5,547,96,1665,6
"E01029062",709,5,5,1,17,0,18,528,132,1415,6
"W01001868",879,3,3,1,18,14,6,468,106,1498,6
"E01000393",984,18,31,0,19,27,4,391,107,1581,6
"E01023447",731,4,3,0,15,0,3,415,77,1248,6
"E01008660",956,11,8,0,17,1,6,325,90,1414,6
"E01020947",973,7,2,5,18,3,7,372,110,1497,6
"E01009422",1301,2,16,0,23,16,3,420,131,1912,6
"E01014130",952,1,2,1,17,8,5,350,77,1413,6
"E01025365",1082,0,5,2,18,0,1,314,74,1496,6
"E01028162",775,0,9,1,18,3,12,556,122,1496,6
"E01016854",548,28,18,10,20,3,28,846,161,1662,6
"E01017339",914,5,5,1,20,0,14,571,132,1662,6
"E01023752",707,20,5,1,16,5,7,467,101,1329,6
"E01023830",905,6,16,6,17,1,1,348,112,1412,6
"E01007194",942,3,10,4,18,0,5,374,139,1495,6
"E01015458",1067,3,0,11,18,1,2,287,106,1495,6
"E01025426",994,1,15,0,15,0,2,161,57,1245,6
"E01032146",1203,2,9,4,20,4,1,310,106,1659,6
"E01015375",886,27,22,4,23,1,12,815,117,1907,6
"E01006191",1179,9,13,0,20,0,0,329,108,1658,6
"E01030513",914,4,16,3,17,0,2,353,100,1409,6
"W01000917",1542,7,0,0,32,4,6,884,177,2652,6
"E01033061",1300,9,21,0,23,23,3,401,126,1906,6
"E01012750",1180,6,1,13,21,0,9,401,109,1740,6
"E01022681",885,4,13,0,19,10,10,529,104,1574,6
"E01016209",912,11,10,0,18,6,6,440,88,1491,6
"E01024862",1182,7,0,2,19,1,3,275,84,1573,6
"E01011666",1073,4,2,1,18,0,4,317,71,1490,6
"E01016239",910,8,9,1,18,0,7,427,110,1490,6
"E01027163",875,2,20,5,17,12,6,357,113,1407,6
"E01022847",1079,8,27,0,21,6,7,487,103,1738,6
"E01017006",602,13,8,6,19,3,17,764,140,1572,6
"E01022700",972,4,5,2,19,6,10,468,86,1572,6
"E01013851",713,2,1,1,19,5,3,688,139,1571,6
"W01000234",746,2,4,0,17,0,4,526,106,1405,6
"E01030727",1126,5,60,12,22,18,14,442,119,1818,6
"E01012883",1038,4,4,0,18,0,5,305,113,1487,6
"E01007776",1029,0,0,0,18,0,3,338,99,1487,6
"E01014903",966,0,8,1,18,7,1,365,121,1487,6
"E01017575",1403,24,7,2,30,3,6,825,178,2478,6
"E01014952",1018,1,17,0,20,10,2,447,137,1652,6
"E01009843",1077,0,9,0,19,19,2,359,84,1569,6
"E01014915",865,4,5,0,19,7,5,528,136,1569,6
"E01030919",1165,13,13,12,23,0,7,491,175,1899,6
"E01009096",1048,2,3,1,20,2,3,445,127,1651,6
"E01032828",811,5,0,0,15,2,4,323,78,1238,6
"E01032506",948,6,10,3,17,0,1,331,87,1403,6
"E01005877",925,1,8,1,17,1,7,351,91,1402,6
"E01031325",822,3,16,1,17,28,8,387,120,1402,6
"E01016152",926,3,10,2,18,7,3,392,123,1484,6
"E01014902",878,0,10,0,16,13,2,325,75,1319,6
"E01020723",1010,10,10,0,21,2,7,525,146,1731,6
"E01023293",1138,5,2,8,21,7,5,418,127,1731,6
"E01030357",989,5,24,5,19,3,7,400,114,1566,6
"E01011876",940,4,13,0,17,2,11,323,91,1401,6
"E01032135",1161,2,4,0,20,23,4,354,80,1648,6
"E01022577",883,6,3,1,18,0,9,445,118,1483,6
"E01015301",947,5,8,1,18,0,11,386,107,1483,6
"E01012619",967,2,4,0,17,5,5,325,75,1400,6
"E01011718",845,1,1,2,17,0,8,438,88,1400,6
"E01008404",982,3,0,0,20,0,8,518,116,1647,6
"E01018463",922,1,2,0,18,0,2,459,78,1482,6
"E01025868",946,5,8,2,18,2,4,393,104,1482,6
"E01016162",975,4,6,4,20,13,16,502,106,1646,6
"E01008165",901,4,1,0,17,1,2,387,86,1399,6
"E01015254",996,7,5,0,17,2,3,268,101,1399,6
"E01031432",1190,11,18,9,23,0,7,494,140,1892,6
"E01033474",1077,3,17,0,20,17,1,402,108,1645,6
"E01008385",845,1,6,0,17,0,1,440,88,1398,6
"E01015829",854,8,0,15,19,0,10,529,127,1562,6
"E01005551",1142,5,3,2,21,0,2,434,117,1726,6
"E01004559",873,7,6,13,17,1,0,378,102,1397,6
"W01000886",744,5,4,0,18,1,2,601,104,1479,6
"E01016380",968,6,31,4,20,1,6,473,134,1643,6
"E01032149",855,1,13,2,15,19,0,234,93,1232,6
"E01006060",841,4,31,0,17,0,9,403,91,1396,6
"E01030987",950,6,16,0,17,0,6,297,104,1396,6
"E01008757",1068,3,7,0,18,16,1,275,90,1478,6
"E01024446",1044,4,7,0,18,2,5,307,91,1478,6
"E01012551",1224,2,3,2,19,0,1,237,72,1560,6
"E01005741",1213,2,21,4,20,0,3,298,81,1642,6
"E01009794",1001,0,17,0,18,113,3,232,93,1477,6
